time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-11-02T21:58:10.730Z,37.6588326,-118.9051666,2.57,1.8,md,26,89,0.003981,0.05,nc,nc73105596,2018-11-02T22:43:04.289Z,"7km ENE of Mammoth Lakes, CA",earthquake,0.24,0.39,0.39,24,automatic,nc,nc
2018-11-02T21:54:25.250Z,33.516,-116.7978333,3.5,0.48,ml,20,70,0.004187,0.15,ci,ci38347056,2018-11-02T21:57:58.043Z,"10km NE of Aguanga, CA",earthquake,0.29,0.65,0.115,16,automatic,ci,ci
2018-11-02T21:46:57.220Z,36.6728333,-121.3108333,4.64,1.5,md,25,87,0.06192,0.06,nc,nc73105586,2018-11-03T22:09:03.785Z,"13km S of Tres Pinos, CA",earthquake,0.24,1,0.275,22,reviewed,nc,nc
2018-11-02T21:33:36.320Z,-1.2599,120.4924,10,4.9,mb,,52,2.289,0.86,us,us2000i66d,2018-11-04T01:23:39.040Z,"25km NW of Kasiguncu, Indonesia",earthquake,3.9,1.9,0.068,68,reviewed,us,us
2018-11-02T21:32:50.610Z,37.6643333,-118.9033356,2.63,1.32,md,12,172,0.009638,0.03,nc,nc73105576,2018-11-03T00:32:03.162Z,"7km ENE of Mammoth Lakes, CA",earthquake,0.76,0.46,0.14,11,automatic,nc,nc
2018-11-02T21:30:22.000Z,37.6533333,-118.9105,1.92,0.53,md,10,128,0.004063,0.05,nc,nc73105571,2018-11-02T23:47:40.949Z,"6km ENE of Mammoth Lakes, CA",earthquake,0.66,0.8,0.264,9,reviewed,nc,nc
2018-11-02T21:22:01.590Z,37.6558342,-122.5271683,9.83,1.42,md,8,113,0.04553,0.05,nc,nc73105561,2018-11-02T22:08:02.659Z,"6km NW of Pacifica, CA",earthquake,0.68,1.64,0.23,7,automatic,nc,nc
2018-11-02T21:21:02.510Z,37.6515,-118.911,2.13,0.34,md,12,108,0.00535,0.03,nc,nc73105566,2018-11-02T23:44:40.452Z,"6km ENE of Mammoth Lakes, CA",earthquake,0.44,0.63,0.095,9,reviewed,nc,nc
2018-11-02T21:18:56.404Z,36.6624,-115.5994,14.5,0.5,ml,12,182.77,0.291,0.2188,nn,nn00663985,2018-11-03T02:04:30.727Z,"61km NE of Pahrump, Nevada",earthquake,,11.2,0.14,5,reviewed,nn,nn
2018-11-02T21:16:38.470Z,37.5603333,-121.6894989,5.72,1.41,md,10,99,0.0817,0.03,nc,nc73105556,2018-11-03T00:05:02.927Z,"15km SSE of Livermore, CA",earthquake,0.28,1.55,0.27,10,automatic,nc,nc
2018-11-02T21:11:02.100Z,-24.3439,-67.1158,174.63,4.4,mb,,44,1.694,1.32,us,us2000i660,2018-11-04T01:18:26.040Z,"82km W of San Antonio de los Cobres, Argentina",earthquake,4.2,7.5,0.077,49,reviewed,us,us
2018-11-02T21:07:28.360Z,37.657,-118.9061667,2.53,0.54,md,18,136,0.002147,0.05,nc,nc73105546,2018-11-02T23:39:40.288Z,"7km ENE of Mammoth Lakes, CA",earthquake,0.46,0.19,0.233,15,reviewed,nc,nc
2018-11-02T21:06:31.890Z,-1.3068,120.562,10,4.9,mb,,38,2.224,0.96,us,us2000i65x,2018-11-02T21:43:06.301Z,"16km NW of Kasiguncu, Indonesia",earthquake,6.1,1.9,0.063,80,reviewed,us,us
2018-11-02T21:00:48.250Z,36.0153333,-120.1123333,19.29,1.61,md,23,167,0.2015,0.09,nc,nc73105541,2018-11-03T03:06:02.519Z,"2km NE of Avenal, CA",earthquake,1.13,1.89,0.057,7,reviewed,nc,nc
2018-11-02T20:50:40.703Z,61.5745,-150.5156,51.4,1.6,ml,,,,0.62,ak,ak20315177,2018-11-02T21:00:03.355Z,"30km WNW of Big Lake, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-11-02T20:46:21.220Z,44.6075,-110.4595,2.5,0.96,md,6,152,0.05997,0.12,uu,uu60303347,2018-11-02T22:42:49.640Z,"33km ENE of Old Faithful Geyser, Wyoming",earthquake,0.9,31.61,0.446,3,reviewed,uu,uu
2018-11-02T20:41:45.230Z,36.6806667,-121.3063333,4.15,1.81,md,37,65,0.06999,0.05,nc,nc73105536,2018-11-03T21:14:02.469Z,"12km S of Tres Pinos, CA",earthquake,0.23,0.83,0.226,40,reviewed,nc,nc
2018-11-02T20:37:12.300Z,-24.1162,-67.1084,204.21,4.4,mb,,50,1.519,1.05,us,us2000i65a,2018-11-03T17:38:05.040Z,"81km W of San Antonio de los Cobres, Argentina",earthquake,8.1,8.7,0.161,11,reviewed,us,us
2018-11-02T20:35:36.150Z,33.4893333,-116.7853333,4.13,0.14,ml,22,59,0.02618,0.11,ci,ci38346952,2018-11-02T20:59:36.875Z,"9km NE of Aguanga, CA",earthquake,0.16,0.3,0.186,3,reviewed,ci,ci
2018-11-02T20:33:23.580Z,36.6884995,-121.3166656,6.51,1.25,md,10,190,0.0775,0.02,nc,nc73105531,2018-11-02T21:12:03.782Z,"11km S of Tres Pinos, CA",earthquake,0.64,1.3,0.34,10,automatic,nc,nc
2018-11-02T20:32:30.220Z,36.685,-121.3215,5.06,1.47,md,24,104,0.07419,0.08,nc,nc73105526,2018-11-03T23:32:02.289Z,"12km S of Tres Pinos, CA",earthquake,0.24,1.09,0.231,21,reviewed,nc,nc
2018-11-02T20:30:04.090Z,33.4888333,-116.7948333,2.58,0.16,ml,19,98,0.02392,0.14,ci,ci38346936,2018-11-02T20:56:00.853Z,"8km NE of Aguanga, CA",earthquake,0.22,0.38,0.076,4,reviewed,ci,ci
2018-11-02T20:29:12.970Z,36.6578331,-121.30233,3.05,0.93,md,8,216,0.04791,0.07,nc,nc73105521,2018-11-02T20:51:05.219Z,"15km S of Tres Pinos, CA",earthquake,1.01,9.06,0.21,6,automatic,nc,nc
2018-11-02T20:25:42.940Z,36.4121667,-120.99,4.34,1.59,md,20,87,0.0266,0.11,nc,nc73105516,2018-11-03T23:59:02.434Z,"19km SE of Pinnacles, CA",earthquake,0.53,2.12,0.19,20,reviewed,nc,nc
2018-11-02T20:23:06.300Z,39.2963,-114.6964,0,2.6,ml,10,146.76,0.277,1.9822,nn,nn00663977,2018-11-03T02:04:22.580Z,"13km SSE of McGill, Nevada",explosion,,0,0.7,3,reviewed,nn,nn
2018-11-02T20:07:45.100Z,33.4965,-116.7965,4.1,1.38,ml,52,33,0.01615,0.2,ci,ci38346904,2018-11-02T20:20:51.500Z,"9km NE of Aguanga, CA",earthquake,0.19,0.45,0.136,26,reviewed,ci,ci
2018-11-02T20:06:44.780Z,33.4871667,-116.789,5.24,1.02,ml,39,37,0.08918,0.15,ci,ci38346896,2018-11-02T20:21:58.210Z,"9km NE of Aguanga, CA",earthquake,0.17,0.97,0.185,26,reviewed,ci,ci
2018-11-02T20:05:14.620Z,36.6773338,-121.30233,3.81,1.65,md,15,144,0.06708,0.06,nc,nc73105511,2018-11-02T20:24:03.067Z,"13km S of Tres Pinos, CA",earthquake,0.42,2.35,0.21,12,automatic,nc,nc
2018-11-02T20:00:45.330Z,33.491,-116.798,3.41,1.86,ml,69,35,0.0214,0.23,ci,ci38346880,2018-11-02T20:20:54.430Z,"8km NE of Aguanga, CA",earthquake,0.2,0.58,0.128,26,reviewed,ci,ci
2018-11-02T19:56:09.400Z,19.2041664,-155.466507,33.57,1.77,ml,47,100,0.04868,0.12,hv,hv70680477,2018-11-02T20:01:49.010Z,"1km E of Pahala, Hawaii",earthquake,0.54,0.85,5.19,3,automatic,hv,hv
2018-11-02T19:51:27.429Z,38.3975,-118.9204,10.6,0.6,ml,6,170.89,0.357,0.1949,nn,nn00664019,2018-11-03T02:05:01.411Z,"29km WSW of Hawthorne, Nevada",earthquake,,12,0.08,2,reviewed,nn,nn
2018-11-02T19:48:49.840Z,33.7336667,-116.8291667,15.92,0.85,ml,32,85,0.09157,0.18,ci,ci38346864,2018-11-02T20:22:01.610Z,"6km ESE of Valle Vista, CA",earthquake,0.36,0.46,0.132,23,reviewed,ci,ci
2018-11-02T19:42:09.430Z,38.8121681,-122.8164978,2.98,0.9,md,13,88,0.01044,0.03,nc,nc73105496,2018-11-02T20:04:04.228Z,"6km NW of The Geysers, CA",earthquake,0.47,0.96,,1,automatic,nc,nc
2018-11-02T19:39:50.510Z,38.833168,-122.8321686,0.44,0.56,md,10,124,0.006002,0.04,nc,nc73105491,2018-11-02T19:54:03.174Z,"9km NW of The Geysers, CA",earthquake,0.26,0.53,,1,automatic,nc,nc
2018-11-02T19:29:31.720Z,-18.1639,-178.3432,595.98,4.3,mb,,82,3.455,0.59,us,us2000i63v,2018-11-03T17:06:01.040Z,"277km N of Ndoi Island, Fiji",earthquake,11.9,7.2,0.049,117,reviewed,us,us
2018-11-02T19:27:16.550Z,37.0558319,-121.484169,8.01,1.69,md,28,61,0.0304,0.05,nc,nc73105486,2018-11-02T19:43:03.118Z,"9km NE of Gilroy, CA",earthquake,0.2,0.42,0.22,18,automatic,nc,nc
2018-11-02T19:25:21.940Z,58.188,-155.3751667,0.6,0.42,ml,5,219,0.03329,0.09,av,av61810531,2018-11-03T00:08:46.280Z,"93km SE of King Salmon, Alaska",earthquake,0.92,0.85,0.346,5,reviewed,av,av
2018-11-02T19:23:36.670Z,33.5038333,-116.7976667,2.67,0.37,ml,21,99,0.008804,0.11,ci,ci38346824,2018-11-02T20:52:09.474Z,"9km NE of Aguanga, CA",earthquake,0.15,0.13,0.029,5,reviewed,ci,ci
2018-11-02T19:18:52.190Z,36.6798333,-121.3051667,4.05,2.6,md,54,65,0.06925,0.07,nc,nc73105481,2018-11-03T04:58:02.403Z,"12km S of Tres Pinos, CA",earthquake,0.14,0.59,0.165,74,reviewed,nc,nc
2018-11-02T19:07:39.400Z,33.245,-115.7811667,11.57,1.23,ml,18,140,0.1328,0.24,ci,ci38346800,2018-11-02T20:46:50.706Z,"12km SSW of Bombay Beach, CA",earthquake,0.56,1.14,0.49,3,reviewed,ci,ci
2018-11-02T19:07:05.015Z,64.9605,-147.456,0,1.3,ml,,,,1.29,ak,ak20314600,2018-11-02T19:11:03.083Z,"18km NE of Fairbanks, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-11-02T19:06:44.390Z,36.6738333,-121.294,1.86,1.38,md,21,106,0.065,0.04,nc,nc73105476,2018-11-04T00:54:02.871Z,"13km S of Tres Pinos, CA",earthquake,0.25,1.62,0.217,18,reviewed,nc,nc
2018-11-02T18:57:16.110Z,35.9973335,-120.1340027,13.55,2.15,md,10,185,0.06656,0.12,nc,nc73105461,2018-11-02T21:58:02.616Z,"1km SSW of Avenal, CA",earthquake,2.62,4.29,0.59,2,automatic,nc,nc
2018-11-02T18:56:07.410Z,33.1445,-116.521,8.1,0.99,ml,46,83,0.09654,0.2,ci,ci38346768,2018-11-02T20:40:31.575Z,"10km NE of Julian, CA",earthquake,0.23,0.78,0.146,20,reviewed,ci,ci
2018-11-02T18:55:20.190Z,39.4366667,-110.3271667,-3.24,2.04,ml,9,154,0.01265,0.13,uu,uu60303317,2018-11-02T21:39:56.150Z,"14km SSE of East Carbon City, Utah",earthquake,0.72,1.88,0.093,4,reviewed,uu,uu
2018-11-02T18:54:09.110Z,33.5046667,-116.7968333,4.31,1.22,ml,47,31,0.07837,0.2,ci,ci38346760,2018-11-02T20:22:04.120Z,"9km NE of Aguanga, CA",earthquake,0.19,0.54,0.12,26,reviewed,ci,ci
2018-11-02T18:51:30.290Z,35.0525,-118.3476667,-1.01,1.32,ml,31,43,0.06196,0.18,ci,ci38346744,2018-11-02T20:33:09.440Z,"13km SE of Tehachapi, CA",quarry blast,0.32,31.61,0.133,17,reviewed,ci,ci
2018-11-02T18:48:11.610Z,45.8501667,-111.3453333,5.9,1.45,ml,5,202,0.314,0.07,mb,mb80318969,2018-11-02T23:10:53.880Z,"1km SW of Manhattan, Montana",earthquake,1.01,6.43,0.045,2,reviewed,mb,mb
2018-11-02T18:48:06.230Z,35.9855003,-120.1445007,9.9,2.09,md,9,197,0.0805,0.05,nc,nc73105456,2018-11-02T18:53:03.620Z,"2km SW of Avenal, CA",earthquake,1.38,2.74,0.77,2,automatic,nc,nc
2018-11-02T18:45:35.822Z,36.9211,-116.0087,2.4,-0.2,ml,7,149.78,0.015,0.0928,nn,nn00664016,2018-11-03T02:04:59.914Z,"66km E of Beatty, Nevada",earthquake,,2.1,0.14,3,reviewed,nn,nn
2018-11-02T18:44:09.030Z,33.1535,-115.7398333,5.04,1.32,ml,32,61,0.07873,0.26,ci,ci38346736,2018-11-02T20:16:45.777Z,"17km NW of Westmorland, CA",earthquake,0.3,0.77,0.092,16,reviewed,ci,ci
2018-11-02T18:41:15.760Z,36.0038338,-120.1204987,15.9,2.31,md,30,154,0.05775,0.13,nc,nc73105441,2018-11-02T21:28:03.441Z,"1km E of Avenal, CA",earthquake,0.44,0.71,0.14,16,automatic,nc,nc
2018-11-02T18:37:30.460Z,36.0233333,-120.1095,19.4,1.69,md,22,98,0.03762,0.07,nc,nc73105431,2018-11-03T02:54:02.452Z,"3km NE of Avenal, CA",earthquake,0.33,0.59,0.161,7,reviewed,nc,nc
2018-11-02T18:31:03.730Z,36.0431671,-120.6106644,9.57,2,md,24,95,0.02815,0.05,nc,nc73105426,2018-11-02T21:12:03.347Z,"23km NW of Parkfield, CA",earthquake,0.37,0.49,0.2,13,automatic,nc,nc
2018-11-02T18:19:30.230Z,36.3247,141.9646,18.75,4.9,mb,,115,1.805,0.79,us,us2000i62w,2018-11-03T16:51:17.040Z,"119km ESE of Takahagi, Japan",earthquake,6.6,4.2,0.049,133,reviewed,us,us
2018-11-02T18:19:16.430Z,52.0745,-176.1256667,1.01,0.37,ml,5,125,0.02365,0.09,av,av70809639,2018-11-02T23:55:47.400Z,"42km ENE of Adak, Alaska",earthquake,0.3,10.15,0.074,4,reviewed,av,av
2018-11-02T18:19:08.150Z,52.0766667,-176.129,1.96,0.23,ml,5,131,0.0245,0.1,av,av61810501,2018-11-02T23:54:08.360Z,"42km ENE of Adak, Alaska",earthquake,0.41,1.12,0.146,5,reviewed,av,av
2018-11-02T18:18:59.922Z,62.8732,-149.7346,61.6,1.9,ml,,,,0.65,ak,ak20314576,2018-11-02T18:23:43.079Z,"64km NNE of Talkeetna, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-11-02T18:15:55.259Z,36.5369,-116.2457,12.5,0.2,ml,12,137.86,0.089,0.1046,nn,nn00663966,2018-11-03T02:04:16.924Z,"43km NNW of Pahrump, Nevada",earthquake,,2.6,0.15,6,reviewed,nn,nn
2018-11-02T18:15:46.010Z,33.3625,-116.249,4.34,0.75,ml,17,232,0.1693,0.16,ci,ci37199908,2018-11-02T18:44:26.976Z,"17km NE of Borrego Springs, CA",earthquake,0.65,1.72,0.127,9,reviewed,ci,ci
2018-11-02T18:15:30.070Z,33.7578333,-117.5218333,7.55,0.84,ml,29,76,0.0817,0.14,ci,ci38346656,2018-11-02T18:40:52.626Z,"12km NNE of Trabuco Canyon, CA",earthquake,0.22,0.67,0.124,10,reviewed,ci,ci
2018-11-02T18:10:09.293Z,36.7214,-115.7645,0,0.3,ml,14,273.33,0.163,0.1282,nn,nn00664013,2018-11-03T02:04:58.577Z,"60km NNE of Pahrump, Nevada",earthquake,,0,0.19,7,reviewed,nn,nn
2018-11-02T18:05:40.420Z,36.868,-121.5501633,7.36,1.77,md,7,157,0.03733,0.28,nc,nc73105421,2018-11-02T18:20:03.437Z,"3km NNW of San Juan Bautista, CA",earthquake,1.53,3.02,0.26,7,automatic,nc,nc
2018-11-02T18:02:44.562Z,60.2045,-140.8625,15.8,1.1,ml,,,,0.78,ak,ak20314303,2018-11-02T18:05:28.465Z,"88km E of Cape Yakataga, Alaska",earthquake,,1,,,automatic,ak,ak
2018-11-02T17:57:35.915Z,62.9178,-150.5723,82,1.7,ml,,,,0.8,ak,ak20314299,2018-11-02T18:02:47.796Z,"70km NNW of Talkeetna, Alaska",earthquake,,1,,,automatic,ak,ak
2018-11-02T17:55:22.936Z,38.1817,-118.7817,8.5,0.4,ml,5,312.23,0.229,0.0876,nn,nn00664012,2018-11-03T02:04:56.955Z,"40km SSW of Hawthorne, Nevada",earthquake,,13.3,0.26,2,reviewed,nn,nn
2018-11-02T17:42:52.610Z,-7.0791,126.8599,345.09,4.5,mb,,45,3.694,0.66,us,us2000i60p,2018-11-03T15:12:13.040Z,"216km NE of Dili, East Timor",earthquake,7.8,4.8,0.068,63,reviewed,us,us
2018-11-02T17:34:29.990Z,19.422,-155.2821667,0.09,0.6,md,20,63,0.004684,0.08,hv,hv70680297,2018-11-02T19:39:28.250Z,"4km WSW of Volcano, Hawaii",earthquake,0.12,0.1,0.091,6,reviewed,hv,hv
2018-11-02T17:33:12.510Z,-25.1809,-69.5439,81.18,4.1,mb,,150,0.045,1.02,us,us2000i60b,2018-11-03T15:07:39.040Z,"97km ENE of Taltal, Chile",earthquake,7.7,12.8,0.521,1,reviewed,us,us
2018-11-02T17:21:11.140Z,36.68,-121.3018333,4.01,1.33,md,22,113,0.06977,0.04,nc,nc73105416,2018-11-03T23:22:03.236Z,"12km S of Tres Pinos, CA",earthquake,0.26,1.03,0.272,18,reviewed,nc,nc
2018-11-02T17:15:25.320Z,36.6881676,-121.3154984,2.25,1.9,md,20,128,0.07715,0.08,nc,nc73105411,2018-11-02T17:32:03.141Z,"11km S of Tres Pinos, CA",earthquake,0.31,4.41,0.19,17,automatic,nc,nc
2018-11-02T17:09:54.610Z,36.6711655,-121.2994995,4.32,2.09,md,26,104,0.1107,0.06,nc,nc73105401,2018-11-02T17:21:05.093Z,"13km S of Tres Pinos, CA",earthquake,0.22,1.15,0.12,23,automatic,nc,nc
2018-11-02T17:02:54.770Z,36.6725,-121.3016667,5.6,2.94,md,54,54,0.0624,0.07,nc,nc73105396,2018-11-04T07:08:09.051Z,"13km S of Tres Pinos, CA",earthquake,0.12,0.49,0.149,99,reviewed,nc,nc
2018-11-02T17:02:18.490Z,36.6833344,-121.3231659,2.74,1.4,md,11,184,0.1067,0.08,nc,nc73105391,2018-11-02T17:21:05.562Z,"12km S of Tres Pinos, CA",earthquake,0.73,9.82,0.24,10,automatic,nc,nc
2018-11-02T16:54:05.080Z,36.6725,-121.2971667,5.46,2.84,md,60,65,0.0631,0.06,nc,nc73105381,2018-11-03T03:57:03.823Z,"13km S of Tres Pinos, CA",earthquake,0.11,0.5,0.165,72,reviewed,nc,nc
2018-11-02T16:27:35.110Z,45.8583333,-111.3401667,4.16,1.46,ml,9,109,0.305,0.14,mb,mb80318854,2018-11-02T23:03:14.760Z,"0km WNW of Manhattan, Montana",earthquake,0.61,10.36,0.125,3,reviewed,mb,mb
2018-11-02T16:23:50.120Z,36.6858333,-121.3186667,4.4,1.28,md,17,127,0.07489,0.05,nc,nc73105376,2018-11-03T23:32:02.548Z,"12km S of Tres Pinos, CA",earthquake,0.38,2.11,0.198,15,reviewed,nc,nc
2018-11-02T16:22:49.440Z,45.858,-111.3561667,4.83,2.8,ml,31,73,0.05,0.17,mb,mb80318844,2018-11-03T02:07:16.006Z,"1km W of Manhattan, Montana",earthquake,0.26,0.97,0.232,15,reviewed,mb,mb
2018-11-02T16:21:43.100Z,36.6853333,-121.3198333,4.92,1.95,md,36,111,0.07444,0.05,nc,nc73105371,2018-11-03T23:04:04.123Z,"12km S of Tres Pinos, CA",earthquake,0.19,0.8,0.248,37,reviewed,nc,nc
2018-11-02T16:19:30.540Z,36.6861667,-121.3178333,6.54,3.31,ml,74,53,0.0752,0.11,nc,nc73105366,2018-11-03T01:02:03.327Z,"12km S of Tres Pinos, CA",earthquake,0.13,0.49,0.155,49,reviewed,nc,nc
2018-11-02T16:18:47.588Z,61.1997,-150.5059,45.9,1.3,ml,,,,0.82,ak,ak20314001,2018-11-02T16:21:17.679Z,"32km W of Anchorage, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-11-02T16:05:44.350Z,61.6302,-150.9374,72.7,1.2,ml,,,,0.74,ak,ak20313731,2018-11-02T16:10:23.350Z,"49km WSW of Willow, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-11-02T16:05:34.420Z,33.6225,-116.6881667,16.31,1.2,ml,41,32,0.04781,0.11,ci,ci38346480,2018-11-02T17:39:51.740Z,"8km N of Anza, CA",earthquake,0.16,0.24,0.215,24,reviewed,ci,ci
2018-11-02T16:05:14.290Z,18.0115,-66.9996,22,1.81,md,5,119,0.0613,0.15,pr,pr2018306004,2018-11-02T22:58:27.764Z,"6km WSW of Liborio Negron Torres, Puerto Rico",earthquake,0.93,1.29,0.16,4,reviewed,pr,pr
2018-11-02T16:02:56.520Z,33.1428333,-116.5125,10.75,0.71,ml,26,104,0.09033,0.16,ci,ci38346464,2018-11-02T17:31:23.027Z,"11km NE of Julian, CA",earthquake,0.36,0.37,0.209,9,reviewed,ci,ci
2018-11-02T16:01:52.170Z,36.6748333,-121.3083333,4.61,1.04,md,16,185,0.06404,0.08,nc,nc73105361,2018-11-03T21:00:03.388Z,"13km S of Tres Pinos, CA",earthquake,0.37,1.77,0.181,13,reviewed,nc,nc
2018-11-02T15:55:17.946Z,60.2516,-151.1928,55.4,1.6,ml,,,,0.29,ak,ak20313726,2018-11-02T16:00:50.862Z,"14km SSE of Cohoe, Alaska",earthquake,,1.7,,,automatic,ak,ak
2018-11-02T15:55:10.630Z,36.672,-121.2966667,4.33,2.59,md,60,66,0.06271,0.05,nc,nc73105356,2018-11-03T04:43:03.312Z,"13km S of Tres Pinos, CA",earthquake,0.11,0.51,0.16,69,reviewed,nc,nc
2018-11-02T15:52:11.250Z,36.6765,-121.3026667,5.48,2.96,md,56,54,0.06621,0.05,nc,nc73105351,2018-11-03T03:27:03.643Z,"13km S of Tres Pinos, CA",earthquake,0.11,0.51,0.151,77,reviewed,nc,nc
2018-11-02T15:42:07.940Z,33.024,-80.1623333,4.36,2.16,md,6,167,0.08349,0.24,se,se60068128,2018-11-04T12:48:43.237Z,"1km ENE of Summerville, South Carolina",earthquake,1.39,2.15,0.244,6,reviewed,se,se
2018-11-02T15:28:45.140Z,18.4705,-66.6166,72,2.65,md,4,208,0.0872,0.36,pr,pr2018306003,2018-11-02T22:18:20.535Z,"3km NE of Animas, Puerto Rico",earthquake,3.12,2.47,0.04,3,reviewed,pr,pr
2018-11-02T15:27:03.690Z,36.6763333,-121.303,5.27,3.55,mw,65,54,0.06601,0.07,nc,nc73105346,2018-11-03T04:13:02.072Z,"13km S of Tres Pinos, CA",earthquake,0.12,0.52,,5,reviewed,nc,nc
2018-11-02T15:21:58.310Z,38.8428345,-122.8378296,1.87,1.05,md,11,105,0.004617,0.02,nc,nc73105341,2018-11-02T15:38:03.805Z,"10km NW of The Geysers, CA",earthquake,0.37,0.66,,1,automatic,nc,nc
2018-11-02T15:20:10.360Z,45.8513333,-111.358,5.99,1.15,ml,5,198,0.316,0.04,mb,mb80318709,2018-11-02T22:59:40.720Z,"2km WSW of Manhattan, Montana",earthquake,0.57,5.76,0.106,2,reviewed,mb,mb
2018-11-02T15:17:38.870Z,33.4876667,-116.4476667,6.77,1.03,ml,59,50,0.04009,0.18,ci,ci38346384,2018-11-02T17:42:32.825Z,"22km ESE of Anza, CA",earthquake,0.16,0.53,0.165,28,reviewed,ci,ci
2018-11-02T15:15:48.880Z,36.6775,-121.3038333,5.08,3.12,ml,59,54,0.06707,0.06,nc,nc73105336,2018-11-03T04:28:03.150Z,"13km S of Tres Pinos, CA",earthquake,0.11,0.58,0.166,40,reviewed,nc,nc
2018-11-02T15:14:28.310Z,33.0311667,-115.5943333,9.81,1.31,ml,27,57,0.01261,0.23,ci,ci38346368,2018-11-02T17:27:49.905Z,"3km ESE of Westmorland, CA",earthquake,0.36,0.64,0.224,17,reviewed,ci,ci
2018-11-02T15:13:58.550Z,38.838501,-122.7858353,1.04,0.64,md,8,121,0.003522,0.02,nc,nc73105331,2018-11-02T15:28:02.921Z,"6km WNW of Cobb, CA",earthquake,0.35,0.56,0.16,2,automatic,nc,nc
2018-11-02T14:50:34.370Z,36.6725,-121.311,5.73,1.09,md,18,143,0.06158,0.08,nc,nc73105326,2018-11-03T01:49:28.816Z,"13km S of Tres Pinos, CA",earthquake,0.3,0.9,0.256,17,reviewed,nc,nc
2018-11-02T14:40:25.050Z,33.6846667,-116.7573333,13.37,0.59,ml,20,76,0.04465,0.08,ci,ci38346336,2018-11-02T16:30:19.485Z,"7km SSW of Idyllwild, CA",earthquake,0.23,0.37,0.115,8,reviewed,ci,ci
2018-11-02T14:35:41.270Z,41.6243333,-112.3945,8.02,0.66,md,13,84,0.06502,0.2,uu,uu60303297,2018-11-02T21:27:21.590Z,"21km WSW of Tremonton, Utah",earthquake,0.5,1.5,0.199,9,reviewed,uu,uu
2018-11-02T14:35:33.270Z,18.549,-66.91,77,2.22,md,13,207,0.2171,0.17,pr,pr2018306002,2018-11-02T16:45:54.457Z,"8km NNE of Quebradillas, Puerto Rico",earthquake,1.06,0.75,0.41,9,reviewed,pr,pr
2018-11-02T14:25:33.520Z,34.2941667,-116.8806667,5.03,1.35,ml,56,38,0.04596,0.16,ci,ci38346312,2018-11-02T17:20:33.190Z,"5km NW of Big Bear City, CA",earthquake,0.16,0.43,0.106,39,reviewed,ci,ci
2018-11-02T14:23:27.820Z,35.9735,-117.9766667,2.69,0.67,ml,17,161,0.07786,0.07,ci,ci38346320,2018-11-02T17:22:47.118Z,"8km WNW of Little Lake, CA",earthquake,0.2,0.51,0.233,4,reviewed,ci,ci
2018-11-02T14:22:06.544Z,38.2784,-118.7152,10,1.4,ml,4,284.05,0.167,0.0512,nn,nn00664011,2018-11-03T02:04:55.528Z,"28km SSW of Hawthorne, Nevada",earthquake,,12.7,0,1,reviewed,nn,nn
2018-11-02T14:16:08.210Z,33.694,-116.7595,14.19,0.87,ml,31,88,0.04149,0.13,ci,ci38346296,2018-11-02T15:07:36.460Z,"6km SW of Idyllwild, CA",earthquake,0.23,0.34,0.194,24,reviewed,ci,ci
2018-11-02T14:12:22.430Z,33.6916667,-116.762,15.17,0.53,ml,15,146,0.04437,0.13,ci,ci38346288,2018-11-02T15:06:49.188Z,"7km SW of Idyllwild, CA",earthquake,0.41,0.66,0.165,11,reviewed,ci,ci
2018-11-02T14:10:32.710Z,33.3931667,-116.965,8.82,1.07,ml,44,36,0.05605,0.21,ci,ci38346280,2018-11-02T17:02:37.215Z,"10km WNW of Palomar Observatory, CA",earthquake,0.21,0.59,0.108,27,reviewed,ci,ci
2018-11-02T14:08:04.457Z,62.2312,-150.6778,69.7,1.6,ml,,,,0.61,ak,ak20313171,2018-11-02T14:21:04.325Z,"31km WSW of Talkeetna, Alaska",earthquake,,1.3,,,automatic,ak,ak
2018-11-02T14:05:49.880Z,37.6411667,-118.9481667,4.82,0.09,md,17,65,0.02571,0.05,nc,nc73105316,2018-11-02T17:10:03.640Z,"3km E of Mammoth Lakes, CA",earthquake,0.35,0.41,0.141,16,reviewed,nc,nc
2018-11-02T14:04:07.290Z,44.5838333,-110.746,7.29,0.7,md,9,149,0.07655,0.14,uu,uu60303287,2018-11-02T21:22:11.160Z,"15km NNE of Old Faithful Geyser, Wyoming",earthquake,0.62,1.19,0.203,4,reviewed,uu,uu
2018-11-02T14:03:44.320Z,38.0467,-118.6397,10.6,0.8,ml,8,167.27,0.231,0.1099,nn,nn00663925,2018-11-03T02:04:15.040Z,"52km NNE of Mammoth Lakes, California",earthquake,,6.9,0.41,3,reviewed,nn,nn
2018-11-02T14:02:23.941Z,69.5635,-144.262,0,2.9,ml,,,,0.64,ak,ak20313166,2018-11-02T14:10:37.727Z,"67km SSW of Kaktovik, Alaska",earthquake,,0.7,,,automatic,ak,ak
